date,home_team,away_team,home_score,away_score,tournament,neutral,home_form,home_avg_scored,home_avg_conceded,away_form,away_avg_scored,away_avg_conceded,home_elo,away_elo,elo_diff,result
1936-11-01,Netherlands,Norway,3.0,3.0,Friendly,False,2.548798453202018,3.4,0.6,-0.8055989918155674,1.0,2.2,1713,1707,6,D
1936-11-08,Switzerland,Austria,1.0,3.0,Central European International Cup,False,-0.48782641018258205,1.4,1.8,-0.1473642280759882,3.0,2.0,1684,1892,-208,L
1937-01-02,Paraguay,Uruguay,4.0,2.0,Copa América,True,0.4293297839615603,0.8,1.2,-0.35647489494083306,1.2,1.2,1748,2001,-253,W
1937-01-09,Argentina,Paraguay,6.0,1.0,Copa América,False,0.35470226990383236,1.2,1.2,-0.23883167998522245,1.4,1.6,2011,1748,263,W
1937-01-13,Brazil,Paraguay,5.0,0.0,Copa América,True,-1.5499242448521449,2.4,1.8,-0.5953065749260555,1.6,2.6,1867,1748,119,W
1937-01-19,Brazil,Uruguay,3.0,2.0,Copa América,True,-1.2264792631007575,2.8,1.4,-0.9195196941934766,1.0,2.0,1867,2001,-134,W
1937-01-23,Argentina,Uruguay,2.0,3.0,Copa América,False,1.2258293005871908,2.4,0.8,-1.029836058996151,1.2,2.4,2011,2001,10,L
1937-01-24,France,Austria,1.0,2.0,Friendly,False,-0.26683915556983284,1.6,1.8,1.1398569862926586,3.2,1.6,1633,1901,-268,L
1937-01-30,Argentina,Brazil,1.0,0.0,Copa América,False,1.1075952106192466,2.6,1.2,-1.3115061773755559,2.6,1.2,2011,1867,144,W
1937-01-31,Germany,Netherlands,2.0,2.0,Friendly,False,-0.9290918693932803,1.2,2.0,2.183164995570015,3.6,1.2,1817,1726,91,D
1937-02-01,Argentina,Brazil,2.0,0.0,Copa América,False,0.5085070356142564,2.2,1.2,-1.6667993222917221,2.2,1.4,2011,1867,144,W
1937-02-21,Belgium,France,3.0,1.0,Friendly,False,-1.9815584413618064,1.0,3.0,-0.49148983525905,1.6,2.0,1531,1633,-102,W
1937-03-07,Netherlands,Switzerland,2.0,1.0,Friendly,False,2.412306325352967,4.0,1.4,-1.0842556476320713,1.2,2.4,1726,1639,87,W
1937-03-21,Germany,France,4.0,0.0,Friendly,False,-0.5251697109620628,1.4,1.8,-0.6596528637691796,1.6,2.2,1817,1633,184,W
1937-04-04,Belgium,Netherlands,2.0,1.0,Friendly,False,-1.016659546221113,1.6,2.6,1.6410962592552125,3.2,1.4,1531,1726,-195,W
1937-04-17,Scotland,England,3.0,1.0,British Home Championship,False,2.081416318446177,2.8,0.6,0.44256538423783176,1.6,1.2,1949,1939,10,W
1937-04-18,Belgium,Switzerland,1.0,2.0,Friendly,False,0.8190709420967723,2.0,1.2,-0.8280522422842423,1.4,2.4,1531,1639,-108,L
1937-04-25,Germany,Belgium,1.0,0.0,Friendly,False,0.9341733944993486,2.2,1.2,0.6253821130538334,2.0,1.4,1817,1531,286,W
1937-05-02,Netherlands,Belgium,1.0,0.0,Friendly,False,0.012762900266404725,1.8,1.8,0.18151680378886773,1.4,1.2,1726,1531,195,W
1937-05-02,Switzerland,Germany,0.0,1.0,Friendly,False,-0.6471263135077081,1.6,2.4,0.8850125934731969,2.0,1.0,1639,1817,-178,L
1937-05-09,Austria,Scotland,1.0,1.0,Friendly,False,1.042303521756389,3.0,1.8,2.081416318446177,3.0,0.8,1901,1949,-48,D
1937-05-14,Norway,England,0.0,6.0,Friendly,False,-0.5810664871288168,1.6,2.4,0.00827225017266972,1.6,1.8,1747,1939,-192,L
1937-05-17,Sweden,England,0.0,4.0,Friendly,False,-0.5285967860335975,2.2,2.6,0.6028106875826915,2.2,1.8,1709,1939,-230,L
1937-09-12,Mexico,United States,7.0,2.0,Friendly,False,-7.679011660286866,2.0,4.666666666666667,-6.541104561534908,2.0,4.2,1739,1720,19,W
1937-09-19,Austria,Switzerland,4.0,3.0,Central European International Cup,False,0.8122167919537031,2.2,1.2,-1.0683020222990653,1.2,2.4,1901,1639,262,W
1937-09-19,Mexico,United States,7.0,3.0,Friendly,False,-6.6627066390731535,3.25,4.0,-1.627387958969074,2.2,4.4,1739,1720,19,W
1937-09-19,Norway,Sweden,3.0,2.0,Nordic Championship,False,-1.568536807740652,1.6,3.2,-1.0592025471091289,2.2,3.0,1747,1709,38,W
1937-10-10,France,Switzerland,2.0,1.0,Friendly,False,-1.9224709401284508,1.2,3.0,-0.5747441244968478,1.4,2.2,1633,1639,-6,W
1937-10-10,Uruguay,Argentina,0.0,3.0,Copa Newton,False,-0.19806130413420725,1.8,2.2,0.4926715852837171,2.4,1.2,2001,2011,-10,L
1937-10-24,Germany,Norway,3.0,0.0,Friendly,False,0.6858877143167893,1.6,0.8,-1.273867439089909,2.0,3.2,1817,1747,70,W
1937-10-31,Netherlands,France,2.0,3.0,Friendly,False,0.19368882904293894,1.8,1.6,-0.7089318397977978,1.4,2.0,1726,1633,93,L
1937-11-11,Argentina,Uruguay,5.0,1.0,Copa Lipton,False,1.083842035123438,2.8,0.8,-0.316886269114485,1.8,2.6,2011,2001,10,W
1937-11-21,Germany,Sweden,5.0,0.0,FIFA World Cup qualification,False,1.765889061860059,2.2,0.4,-0.4387246966576639,2.4,2.6,1817,1709,108,W
1937-11-28,Spain,Portugal,1.0,2.0,Friendly,False,0.16272697839666073,2.4,2.2,-7.55670053273382,1.4,4.0,1947,1662,285,L
1938-01-30,France,Belgium,5.0,3.0,Friendly,False,-1.0822466725901374,1.4,2.4,-0.027534775574743653,1.2,1.2,1620,1541,79,W
1938-01-30,Portugal,Spain,1.0,0.0,Friendly,False,-1.1273895235324207,1.8,2.4,-0.042779350892949236,2.0,2.0,1662,1947,-285,W
1938-02-06,Germany,Switzerland,1.0,1.0,Friendly,False,4.678430172654613,2.8,0.0,-0.5453776363838703,1.4,2.0,1872,1601,271,D
1938-02-10,Mexico,Colombia,3.0,1.0,Central American and Caribbean Games,True,-5.920567623582209,4.0,3.8,,0.0,0.0,1789,1000,789,W
1938-02-14,Panama,Colombia,2.0,4.0,Central American and Caribbean Games,False,,0.0,0.0,-0.21141507941294557,1.0,3.0,1000,1000,0,L
1938-02-20,Panama,Mexico,2.0,2.0,Central American and Caribbean Games,False,-0.11817500246671078,2.0,4.0,-2.930740061174427,4.4,3.2,1000,1789,-789,D
1938-02-27,Netherlands,Belgium,7.0,2.0,Friendly,False,-0.0022453250468675023,1.6,1.6,-0.7933087915590294,1.2,2.0,1713,1541,172,W
1938-04-03,Belgium,Netherlands,1.0,1.0,FIFA World Cup qualification,False,-2.007911466911883,1.2,3.2,0.908293068959139,2.6,1.6,1541,1713,-172,D
1938-04-09,England,Scotland,0.0,1.0,British Home Championship,False,1.3682301785595774,2.8,1.6,1.2691995264924736,2.2,0.8,1986,1961,25,L
1938-04-24,Germany,Portugal,1.0,1.0,Friendly,False,3.9126561566703266,2.2,0.2,-0.20704260432167731,1.8,2.0,1872,1662,210,D
1938-05-01,Switzerland,Portugal,2.0,1.0,FIFA World Cup qualification,True,-0.3429438571583947,1.4,1.8,-0.20704260432167731,1.4,1.6,1601,1662,-61,W
1938-05-08,Switzerland,Belgium,0.0,3.0,Friendly,False,0.0641690263394239,1.4,1.8,-1.8187132879626788,1.2,3.0,1601,1541,60,L
1938-05-14,Germany,England,3.0,6.0,Friendly,False,3.7305484778691254,2.2,0.4,1.4771284433326513,2.6,1.4,1872,1986,-114,L
1938-05-21,Netherlands,Scotland,1.0,3.0,Friendly,False,0.719094890009935,2.4,1.6,0.7944905415836966,1.6,0.6,1713,1961,-248,L
1938-05-21,Switzerland,England,2.0,1.0,Friendly,False,-0.2609304054464974,1.4,2.2,2.3229069359869006,3.4,1.4,1601,1986,-385,W
1938-05-26,France,England,2.0,4.0,Friendly,False,-0.49326246029605086,2.2,2.6,2.3654499368749162,3.4,1.2,1620,1986,-366,L
1938-06-04,Germany,Switzerland,1.0,1.0,FIFA World Cup,True,2.8372636342232584,2.6,1.6,0.0861495767982321,1.2,1.6,1872,1601,271,D
1938-06-05,France,Belgium,3.0,1.0,FIFA World Cup,False,-0.5984382124914234,2.4,2.8,-1.0298951464973845,1.8,2.8,1620,1541,79,W
1938-06-09,Germany,Switzerland,2.0,4.0,FIFA World Cup,True,2.22428989642843,2.2,1.8,0.27759308079430356,1.2,1.4,1872,1601,271,L
1938-06-18,Argentina,Uruguay,1.0,0.0,Friendly,False,0.9958607457869717,2.6,0.8,-1.0458487718303904,1.6,3.4,2054,1857,197,W
1938-06-19,Brazil,Sweden,4.0,2.0,FIFA World Cup,True,-2.0423594801309286,1.8,1.6,-4.35929857849326,1.4,3.2,1904,1652,252,W
1938-08-10,Colombia,Ecuador,1.0,2.0,Bolivarian Games,False,-0.09324007694623479,2.5,2.5,,0.0,0.0,1000,1000,0,L
1938-09-04,Norway,Sweden,2.0,1.0,Friendly,False,-1.7790064871338642,2.0,3.4,-6.813675204724376,1.4,4.0,1729,1652,77,W
1938-10-02,Sweden,Norway,2.0,3.0,Nordic Championship,False,-6.813675204724376,1.0,3.6,-1.7790064871338642,1.6,3.0,1652,1729,-77,L
1938-10-12,Uruguay,Argentina,2.0,3.0,Friendly,False,-1.0834284226148043,1.2,2.8,1.3250372151579946,2.4,0.2,1857,2054,-197,L
1938-11-06,Switzerland,Portugal,1.0,0.0,Friendly,False,2.4898291269711295,1.8,1.6,-0.5498682864776053,1.2,1.4,1601,1662,-61,W
1938-11-09,England,Norway,4.0,0.0,Friendly,False,1.5223894692774018,3.0,1.6,-1.6813939350963611,1.6,2.8,1986,1729,257,W
1939-01-15,Brazil,Argentina,1.0,5.0,Copa Roca,False,2.2117042586657254,2.4,1.4,1.4252496172497653,2.8,0.6,1935,2070,-135,L
1939-01-22,Brazil,Argentina,3.0,2.0,Copa Roca,False,1.209580237748018,1.6,2.4,1.6539182470228506,3.4,0.8,1935,2070,-135,W
1939-01-22,Ecuador,Uruguay,0.0,6.0,Copa América,True,0.07947268915886299,2.0,1.0,-1.2231112755304565,1.2,2.8,1318,1841,-523,L
1939-01-29,Belgium,Germany,1.0,4.0,Friendly,False,-2.7135344066406124,2.0,3.2,-2.7128253566258125,1.6,2.6,1542,1774,-232,L
1939-02-05,Paraguay,Uruguay,1.0,3.0,Copa América,True,-1.2102892877628184,1.4,3.4,-0.8781584433301278,1.8,2.4,1736,1841,-105,L
1939-02-12,Ecuador,Paraguay,1.0,3.0,Copa América,True,-0.5732078494647806,1.0,3.5,-1.427849467304033,1.4,3.8,1318,1736,-418,L
1939-02-12,Portugal,Switzerland,2.0,4.0,Friendly,False,-0.34814355726692997,1.0,1.0,1.9775404912779377,1.6,1.4,1668,1710,-42,L
1939-03-15,Haiti,Panama,1.0,0.0,Friendly,False,,0.0,0.0,-0.15894537831772598,2.0,3.0,1324,1272,52,W
1939-03-19,Belgium,Netherlands,5.0,4.0,Friendly,False,-2.954611411672702,1.6,3.0,0.4203484837740903,2.4,1.8,1542,1680,-138,W
1939-03-19,Haiti,Panama,1.0,1.0,Friendly,False,0.1503186031376561,1.0,0.0,-0.31540908158365105,1.3333333333333333,2.3333333333333335,1324,1272,52,D
1939-03-24,Haiti,Panama,3.0,0.0,Friendly,False,0.1503186031376561,1.0,0.5,-0.31540908158365105,1.25,2.0,1324,1272,52,W
1939-04-15,Scotland,England,1.0,2.0,British Home Championship,False,1.162369324262567,2.0,0.6,1.5160080191441991,3.0,1.6,2027,1952,75,L
1939-04-23,Netherlands,Belgium,3.0,2.0,Friendly,False,0.0558967761667542,3.0,2.8,-1.7634073868082578,2.2,2.4,1680,1542,138,W
1939-05-07,Switzerland,Netherlands,2.0,1.0,Friendly,False,2.918449860917889,2.4,1.2,0.43204780901829465,3.2,2.6,1710,1680,30,W
1939-05-14,Belgium,Switzerland,1.0,2.0,Friendly,False,-1.961941390952332,2.4,2.8,2.8863062602469434,2.4,1.2,1542,1710,-168,L
1939-05-18,Belgium,France,1.0,3.0,Friendly,False,-2.7702584078246337,2.0,3.2,2.125968294376127,3.0,2.2,1542,1641,-99,L
1939-06-02,Sweden,Norway,3.0,2.0,Friendly,False,-5.84186307193938,1.4,3.4,-1.1602421742181663,1.6,2.4,1656,1737,-81,W
1939-06-14,Norway,Sweden,1.0,0.0,Friendly,True,-1.453788880345476,1.4,2.6,-5.533958103012364,1.6,3.2,1737,1656,81,W
1939-06-22,Norway,Germany,0.0,4.0,Friendly,False,-0.6291637131327681,1.6,2.0,-2.1661477952148083,2.2,2.6,1737,1774,-37,L
1939-08-14,Paraguay,Argentina,0.0,1.0,Copa Chevallier Boutell,False,-1.0274725589468168,1.8,3.4,1.2132436628244863,3.2,1.4,1736,2070,-334,L
1939-08-16,Paraguay,Argentina,2.0,2.0,Copa Chevallier Boutell,False,-1.367343866041077,1.0,3.2,0.880699205883162,2.4,1.2,1736,2070,-334,D
1939-09-17,Norway,Sweden,2.0,3.0,Nordic Championship,False,-1.663431334721421,1.2,2.6,-2.5945912666578685,1.6,2.4,1737,1656,81,L
1940-01-28,France,Portugal,3.0,2.0,Friendly,False,2.236580096684968,3.2,2.2,-1.0348584966009862,1.0,1.6,1684,1651,33,W
1940-02-18,Argentina,Paraguay,3.0,1.0,Copa Chevallier Boutell,False,0.6581165887371123,2.6,1.6,-0.7554337032684486,1.2,2.4,2085,1698,387,W
1940-02-18,Brazil,Argentina,2.0,2.0,Copa Roca,False,1.2709721515294743,1.6,2.4,0.6581165887371123,2.6,1.6,1914,2085,-171,D
1940-02-25,Argentina,Paraguay,4.0,0.0,Copa Chevallier Boutell,False,0.18789825392207016,2.0,1.6,-0.4363611966083295,1.4,2.0,2085,1698,387,W
1940-02-25,Brazil,Argentina,0.0,3.0,Copa Roca,False,1.39416959160102,2.0,2.6,0.18789825392207016,2.0,1.6,1914,2085,-171,L
1940-03-05,Argentina,Brazil,6.0,1.0,Copa Roca,False,0.9412638946473515,2.8,1.0,1.2709721515294743,2.0,2.8,2085,1914,171,W
1940-03-10,Argentina,Brazil,2.0,3.0,Copa Roca,False,1.5067312814505627,3.6,0.8,-1.3551718407870057,1.4,3.6,2085,1914,171,L
1940-03-17,Argentina,Brazil,5.0,1.0,Copa Roca,False,1.1929766499014454,3.4,1.2,-0.7391846404292759,1.8,3.0,2085,1914,171,W
1940-03-17,Belgium,Netherlands,7.0,1.0,Friendly,False,-1.257618376250736,2.0,3.2,-0.6830515142575883,2.0,2.6,1516,1696,-180,W
1940-03-24,Brazil,Uruguay,3.0,4.0,Copa Rio Branco,False,-1.3551718407870057,1.4,3.6,-0.3297082568821231,2.4,2.0,1914,1849,65,L
1940-03-31,Brazil,Uruguay,1.0,1.0,Copa Rio Branco,False,-1.4644246305674797,1.6,4.0,0.2761749807647031,3.0,1.6,1914,1849,65,D
1940-04-02,Croatia,Switzerland,4.0,0.0,Friendly,False,,0.0,0.0,3.1275014402815002,2.6,1.2,1000,1784,-784,W
1940-04-21,Netherlands,Belgium,4.0,2.0,Friendly,False,-1.7579713366947893,2.0,3.8,0.5937112123927549,3.2,2.6,1696,1516,180,W
1940-04-21,Switzerland,Croatia,0.0,1.0,Friendly,False,0.49219888527385036,1.8,1.6,0.8432968176024481,4.0,0.0,1784,1000,784,L
1940-07-18,Uruguay,Argentina,3.0,0.0,Friendly,False,0.522569860907795,3.2,1.6,1.6453505593440143,4.0,1.0,1849,2085,-236,W
1940-08-15,Argentina,Uruguay,5.0,0.0,Friendly,False,0.5885115122842197,3.2,1.6,1.508149381480163,3.4,1.0,2085,1849,236,W
1941-01-12,Portugal,Spain,2.0,2.0,Friendly,False,-1.4518980803060084,1.2,2.2,-0.4131398086236209,1.6,2.0,1645,1947,-302,D
1941-02-09,Ecuador,Uruguay,0.0,6.0,Copa América,True,-0.7944314540824631,1.0,3.3333333333333335,-0.18039414126543418,2.2,2.0,1284,1901,-617,L
1941-02-16,Argentina,Ecuador,6.0,1.0,Copa América,True,1.3375046779182325,3.6,1.6,-1.4683834931501145,0.75,4.0,2079,1284,795,W
1941-02-23,Argentina,Uruguay,1.0,0.0,Copa América,True,1.1617193617490003,3.6,1.6,0.0748638640626611,2.8,1.8,2079,1901,178,W
1941-03-09,Germany,Switzerland,4.0,2.0,Friendly,False,-1.4641882805625464,2.8,2.4,-0.3594883575037342,1.6,1.8,1816,1766,50,W
1941-03-16,Spain,Portugal,5.0,1.0,Friendly,False,-0.18600745388260276,1.2,1.4,-1.4518980803060084,1.4,2.4,1947,1645,302,W
1941-04-20,Switzerland,Germany,2.0,1.0,Friendly,False,-1.1774957245783062,1.2,2.2,-0.3388077320720597,3.0,1.6,1766,1816,-50,W
1941-05-08,Curaçao,Panama,3.0,3.0,CCCF Championship,True,,0.0,0.0,-0.7904725914998283,1.0,2.2,1593,1260,333,D
1941-06-15,Germany,Croatia,5.0,1.0,Friendly,False,-0.5475047864282709,3.0,1.8,1.043485271781056,2.5,0.0,1816,1905,-89,W
1941-10-05,Sweden,Germany,4.0,2.0,Friendly,False,-0.19664320410460676,1.8,2.0,2.4399592759301774,3.6,1.2,1708,1816,-108,W
1941-12-28,Spain,Switzerland,3.0,2.0,Friendly,False,0.8061898668279008,2.0,1.2,-1.158824074188566,1.2,2.2,1947,1766,181,W
1942-01-01,Portugal,Switzerland,3.0,0.0,Friendly,False,-1.7428449363790506,1.4,3.0,-1.5666460077011846,1.2,2.6,1646,1754,-108,W
1942-01-11,Argentina,Paraguay,4.0,3.0,Copa América,True,1.387433616460418,3.4,1.0,-0.7221083525728362,1.2,2.2,2107,1692,415,W
1942-01-17,Argentina,Brazil,2.0,1.0,Copa América,True,1.0433080092773561,3.2,1.4,-1.1099587106685809,1.8,3.6,2107,1879,228,W
1942-01-18,Uruguay,Ecuador,7.0,0.0,Copa América,False,-0.1743672161396317,2.0,1.4,-2.1107237190579213,0.8,4.4,1929,1264,665,W
1942-01-18,Croatia,Germany,0.0,2.0,Friendly,False,0.16284515339912753,2.0,1.6666666666666667,1.4828599309522867,3.2,1.8,1892,1848,44,L
1942-01-22,Argentina,Ecuador,12.0,0.0,Copa América,True,1.8382121633696862,3.6,1.0,-2.988054937370782,0.4,5.6,2107,1264,843,W
1942-01-24,Uruguay,Brazil,1.0,0.0,Copa América,False,0.3484389947730968,3.2,1.2,-0.6119692502738617,1.8,2.8,1929,1879,50,W
1942-01-25,Ecuador,Paraguay,1.0,3.0,Copa América,True,-3.798144579280084,0.4,6.8,-0.9959789207894384,1.2,2.8,1264,1692,-428,L
1942-01-28,Uruguay,Paraguay,3.0,1.0,Copa América,False,-0.2875197810015072,2.8,1.2,-0.7221083525728361,1.8,2.8,1929,1692,237,W
1942-01-31,Brazil,Ecuador,5.0,1.0,Copa América,True,-0.8504464052516841,1.2,2.6,-3.798144579280084,0.4,6.8,1879,1264,615,W
1942-02-01,Germany,Switzerland,1.0,2.0,Friendly,False,1.1434613238678937,2.8,1.8,-1.2558457512137353,1.2,2.4,1848,1754,94,L
1942-02-05,Brazil,Paraguay,1.0,1.0,Copa América,True,-0.05371053862112002,2.0,1.8,-0.9500679323311212,1.6,3.0,1879,1692,187,D
1942-02-07,Uruguay,Argentina,1.0,0.0,Copa América,False,1.1574059741589653,3.4,0.4,1.5946534832857953,5.0,1.0,1929,2107,-178,W
1942-03-08,France,Switzerland,0.0,2.0,Friendly,False,2.2621058972177774,3.2,2.2,-0.813871241988237,1.6,2.4,1690,1754,-64,L
1942-03-15,Spain,France,4.0,0.0,Friendly,False,0.5963110624470226,2.2,1.6,1.484750730991754,2.2,2.0,1949,1690,259,W
1942-04-12,Germany,Spain,1.0,1.0,Friendly,False,0.5216244608880614,2.2,1.8,1.5896901331821933,2.8,1.2,1848,1949,-101,D
1942-05-25,Argentina,Uruguay,4.0,1.0,Copa Newton,False,1.1072406856118466,3.8,1.0,0.8337837299038778,2.4,0.4,2107,1929,178,W
1942-08-25,Uruguay,Argentina,1.0,1.0,Copa Lipton,False,0.5847889997065183,2.6,1.0,1.3352002653701316,4.4,1.2,1929,2107,-178,D
1942-09-20,Germany,Sweden,2.0,3.0,Friendly,False,0.7289034152146721,2.2,1.6,0.436774809116963,2.4,2.0,1848,1715,133,L
1942-10-18,Switzerland,Germany,3.0,5.0,Friendly,False,0.022335075466208387,1.6,1.6,-0.36811513268380397,1.6,2.0,1754,1848,-94,L
1942-11-01,Germany,Croatia,5.0,1.0,Friendly,False,0.4517830344302353,2.2,1.8,-0.27392965571783545,1.5,1.75,1848,1892,-44,W
1942-11-15,Switzerland,Sweden,3.0,1.0,Friendly,False,-0.6328271382092361,1.8,2.4,0.7534838157277478,2.6,1.8,1754,1715,39,W
1943-03-28,Argentina,Uruguay,3.0,3.0,Friendly,False,1.2272474006167915,3.8,0.8,0.06676887639369161,1.4,1.2,2093,1985,108,D
1943-04-04,Switzerland,Croatia,1.0,0.0,Friendly,False,-0.00768137516033629,2.0,2.0,-1.2183842754317882,1.4,2.4,1756,1865,-109,W
1943-04-04,Uruguay,Argentina,0.0,1.0,Friendly,False,-0.04384292591514971,1.8,1.8,1.1166355983079503,4.0,1.2,1985,2093,-108,L
1943-06-14,Sweden,Switzerland,1.0,0.0,Friendly,False,0.163436028411461,2.2,2.0,0.8026446167538994,2.2,1.4,1749,1756,-7,W
1943-07-10,Paraguay,Argentina,2.0,5.0,Copa Chevallier Boutell,False,-0.7059183772348968,1.6,2.6,0.4691547597928418,1.8,1.2,1722,2093,-371,L
1943-07-11,Paraguay,Argentina,2.0,1.0,Copa Chevallier Boutell,False,-0.5822482371534841,2.0,2.8,0.8916894811125662,2.8,1.4,1722,2093,-371,W
1944-04-02,Curaçao,Haiti,5.0,0.0,Friendly,False,0.0,3.0,3.0,0.6036379125999587,1.6666666666666667,0.3333333333333333,1541,1336,205,W
1944-05-14,Brazil,Uruguay,6.0,1.0,Friendly,False,0.05400597612728683,1.6,1.2,-0.4897172102220495,1.2,1.8,1872,1990,-118,W
1944-05-17,Brazil,Uruguay,4.0,0.0,Friendly,False,1.229847250671059,2.6,1.2,-1.7182645358659747,1.2,3.0,1872,1990,-118,W
1944-12-24,France,Belgium,3.0,1.0,Friendly,False,1.0418308217465224,1.8,2.0,-0.012762900266404809,2.6,2.6,1669,1535,134,W
1945-01-06,Argentina,Paraguay,5.0,2.0,Copa Chevallier Boutell,False,0.43500218407996244,2.2,1.6,-0.328526506857456,1.8,2.2,2081,1738,343,W
1945-01-09,Argentina,Paraguay,5.0,3.0,Copa Chevallier Boutell,False,0.7430844155106775,3.0,1.8,-0.844419480125882,1.6,3.0,2081,1738,343,W
1945-01-21,Brazil,Colombia,3.0,0.0,Copa América,True,2.2457386593761384,3.2,0.8,-0.1368466528564511,2.0,2.3333333333333335,1910,1345,565,W
1945-01-24,Ecuador,Uruguay,1.0,5.0,Copa América,True,-3.5508042991172584,0.6,6.6,-2.277350472535984,1.0,3.0,1244,1943,-699,L
1945-01-28,Colombia,Uruguay,0.0,7.0,Copa América,True,-0.4754180349235775,1.5,2.5,-1.9833310663988075,1.8,3.0,1345,1943,-598,L
1945-01-31,Argentina,Ecuador,4.0,2.0,Copa América,True,0.9484725697978208,3.4,1.8,-3.3952269083698337,0.6,6.4,2081,1244,837,W
1945-02-07,Argentina,Colombia,9.0,1.0,Copa América,True,0.8658682430735899,4.0,2.2,-1.2790671391984443,1.2,3.4,2081,1345,736,W
1945-02-07,Brazil,Uruguay,3.0,0.0,Copa América,True,2.5989637417491367,3.8,0.6,-1.4270222422867667,2.6,2.4,1910,1943,-33,W
1945-02-15,Argentina,Brazil,3.0,1.0,Copa América,True,1.193567524913779,4.8,2.0,2.6493653803011887,3.4,0.4,2081,1910,171,W
1945-02-18,Colombia,Ecuador,3.0,1.0,Copa América,True,-2.048504580259198,1.2,4.6,-2.8374999842281925,1.0,5.8,1345,1244,101,W
1945-02-21,Brazil,Ecuador,9.0,2.0,Copa América,True,2.4034432001679638,3.4,0.8,-1.5209122817465677,1.2,4.0,1910,1244,666,W
1945-02-25,Argentina,Uruguay,1.0,0.0,Copa América,True,1.5219758567687682,5.2,1.8,-1.5196714442206676,2.6,2.8,2081,1943,138,W
1945-03-11,Portugal,Spain,2.0,2.0,Friendly,False,-0.9112474440208067,2.0,2.8,1.7844425372473327,3.0,1.2,1664,1945,-281,D
1945-04-08,Switzerland,France,1.0,0.0,Friendly,False,0.37461475781947307,1.8,1.4,-0.41219440860388706,1.8,2.0,1744,1675,69,W
1945-05-06,Spain,Portugal,4.0,2.0,Friendly,False,1.7844425372473327,3.0,1.2,-0.4990530354169196,2.0,2.4,1945,1664,281,W
1945-05-21,Switzerland,Portugal,1.0,0.0,Friendly,False,0.17667162868773256,1.6,1.4,-0.7608106658806839,2.0,2.6,1744,1664,80,W
1945-05-26,England,France,2.0,2.0,Friendly,False,1.771206936971061,3.4,1.6,-0.9796707704490322,1.2,2.0,1997,1675,322,D
1945-07-07,Paraguay,Argentina,5.0,1.0,Copa Chevallier Boutell,False,-0.860727630466288,2.0,3.4,1.3287006402344625,4.4,1.4,1738,2081,-343,W
1945-07-09,Paraguay,Argentina,1.0,3.0,Copa Chevallier Boutell,False,-0.36888327019983774,2.8,3.4,0.7125361773730328,3.6,1.8,1738,2081,-343,L
1945-07-18,Uruguay,Argentina,2.0,2.0,Copa Lipton,False,-0.514061260730192,2.4,1.8,0.7709146285915877,3.4,1.6,1943,2081,-138,D
1945-07-21,Switzerland,England,3.0,1.0,Friendly,False,0.824506992210241,1.2,0.4,1.0944186978442083,2.6,1.4,1744,1997,-253,W
1945-08-15,Argentina,Uruguay,6.0,2.0,Copa Newton,False,0.1351331153206838,2.0,1.8,0.38879575811547856,2.8,1.4,2081,1943,138,W
1945-10-21,Sweden,Norway,10.0,0.0,Friendly,False,0.5690126368772125,2.4,1.8,-1.9505965907155283,1.0,2.8,1764,1664,100,W
1945-11-25,Switzerland,Sweden,3.0,0.0,Friendly,False,0.8795765433597282,1.2,0.4,2.4371230758709763,3.8,1.4,1744,1764,-20,W
1945-12-06,Austria,France,4.0,1.0,Friendly,False,0.7430844155106773,2.4,1.4,-1.176313974553639,1.0,2.0,1922,1675,247,W
1945-12-15,Belgium,France,2.0,1.0,Friendly,False,-0.21413310446967987,2.4,2.6,-1.445516630172806,1.2,2.4,1529,1675,-146,W
1945-12-16,Brazil,Argentina,3.0,4.0,Copa Roca,False,1.7699070119439273,4.0,1.0,0.3686469201949043,2.6,2.0,1910,2081,-171,L
1945-12-20,Brazil,Argentina,6.0,2.0,Copa Roca,False,0.7284898027060386,3.8,1.8,0.36669703265420356,3.2,2.6,1910,2081,-171,W
1945-12-23,Brazil,Argentina,3.0,1.0,Copa Roca,False,0.9819160954958999,4.4,2.2,0.326044831805655,3.4,2.8,1910,2081,-171,W
1946-01-05,Uruguay,Brazil,4.0,3.0,Copa Rio Branco,False,-0.3938772832215471,2.2,2.4,0.8608458054687546,4.4,2.4,1855,1993,-138,W
1946-01-12,Argentina,Paraguay,2.0,0.0,Copa América,False,-0.1503776906388894,3.0,3.2,-0.240249780014823,2.6,3.0,2033,1766,267,W
1946-01-19,England,Belgium,2.0,0.0,Friendly,False,0.8525735552960849,2.6,1.6,0.19487057906760596,2.6,2.4,1937,1516,421,W
1946-01-23,Brazil,Uruguay,4.0,3.0,Copa América,True,0.9914882706957033,4.8,2.6,-0.8361472299532121,1.6,3.0,1993,1855,138,W
1946-01-23,Scotland,Belgium,2.0,2.0,Friendly,False,0.6207732879576318,1.8,1.0,0.12963797770598162,2.4,2.2,2013,1516,497,D
1946-01-29,Brazil,Paraguay,1.0,1.0,Copa América,True,0.6006244500370574,3.8,2.8,-0.6006244500370574,2.2,3.2,1993,1766,227,D
1946-02-02,Argentina,Uruguay,3.0,1.0,Copa América,False,0.058319363717321826,3.0,2.8,-0.6006244500370574,2.2,3.2,2033,1855,178,W
